
dump sentences\A-423_80_.txt	life	poultry	lost is	VP	[VBD, VBZ]	1
dump sentences\A-484_13_.txt	tomatoes	vegetables	,	LIST	[,]	2
dump sentences\V-3_3_.txt	age	muscles	, our	LIST	[,, PRP$]	1
dump sentences\A-410_6_.txt	heart disease	cancer	to	PREP	[TO]	2
dump sentences\V-1146_1_.txt	fish	seal	,	LIST	[,]	1
dump sentences\A-166_12_.txt	statins	breast cancer	had decreased	VP	[VBD, VBN]	2
dump sentences\A-491_6_.txt	incorporation	spices	of	PREP	[IN]	1
dump sentences\V-278_24_.txt	plant-based diets	vegan diets	,	LIST	[,]	8
dump sentences\A-130_10_.txt	glycemic index	boiled	of	PREP	[IN]	2
dump sentences\V-1051_8_.txt	recipe	obesity	for	PREP	[IN]	1
dump sentences\V-14_154_.txt	dementia	over	has shot up	VP	[VBZ, VBN, RB]	1
dump sentences\A-323_32_.txt	cancer cell proliferation	apples	,	LIST	[,]	2
dump sentences\T-1699_13_.txt	risks	smoking	of	PREP	[IN]	4
dump sentences\A-52_9_.txt	bacon	sausage	,	LIST	[,]	2
dump sentences\V-47_46_.txt	risks	can	, we	LIST	[,, PRP]	2
dump sentences\V-146_8_.txt	lentils	split peas	or	AND-CONJ	[CC]	1
dump sentences\V-993_10_.txt	fats	oils	,	LIST	[,]	2
dump sentences\A-258_16_.txt	coffee	doctors	, or our	AND-CONJ	[,, CC, PRP$]	1
dump sentences\V-650_6_.txt	eggs	diet	as part of their	PREP	[IN, NN, IN, PRP$]	1
dump sentences\V-520_9_.txt	millet	pumpkins	,	LIST	[,]	3
dump sentences\V-401_27_.txt	meats	dairy	,	LIST	[,]	69
dump sentences\T-1079_29_.txt	sesame seeds	pistachio	,	LIST	[,]	1
dump sentences\V-846_5_.txt	risk	lymphoma	of	PREP	[IN]	4
dump sentences\A-185_27_.txt	risk	can	, but they	AND-CONJ	[,, CC, PRP]	1
dump sentences\V-146_5_.txt	risk	brown rice	, but	LIST	[,, CC]	1
dump sentences\A-392_16_.txt	life	pancreatic cancer	for	PREP	[IN]	1
dump sentences\V-393_8_.txt	whole grain cereals	fiber	,	LIST	[,]	4
dump sentences\V-1070_35_.txt	infection	colon	of your	PREP	[IN, PRP$]	1
dump sentences\V-20_3_.txt	risk	stomach cancer	of 	PREP	[IN]	2
dump sentences\T-1565_5_.txt	radiation	meat	to help sterilize	PREP	[TO, VB, VB]	1
dump sentences\V-299_14_.txt	bacteria	variety	to a	PREP	[TO, DT]	1
dump sentences\T-582_4_.txt	soy	protein	,	LIST	[,]	1
dump sentences\V-270_0_.txt	hemorrhoids	varicose veins	,	LIST	[,]	1
dump sentences\A-109_16_.txt	children	constipation	,	LIST	[,]	2
dump sentences\V-589_3_.txt	dental plaque	bacteria	is	IS-A	[VBZ]	3
dump sentences\A-261_16_.txt	cauliflower	collards	,	LIST	[,]	2
dump sentences\V-416_18_.txt	can	acne	use	VP	[VB]	2
dump sentences\T-1195_0_.txt	soy	breast cancer	had the lowest rates of	VP	[VBD, DT, JJS, NNS, IN]	1
dump sentences\A-121_17_.txt	plants	calorie	versus	CC	[CC]	1
dump sentences\V-440_7_.txt	prevention	chronic diseases	of	PREP	[IN]	13
dump sentences\A-393_0_.txt	therapy	menopause	for	PREP	[IN]	1
dump sentences\T-891_0_.txt	eggs	pregnancy	before	PREP	[IN]	3
dump sentences\T-995_0_.txt	diabetes	multiple sclerosis	,	LIST	[,]	1
dump sentences\V-255_7_.txt	bell pepper	chocolate	, people liked	AND-CONJ	[,, NNS, VBD]	2
dump sentences\V-242_14_.txt	seeds	avocado	, or	LIST	[,, CC]	1
dump sentences\V-112_0_.txt	disease	rickets	,	LIST	[,]	1
dump sentences\A-329_14_.txt	ironic	choline	that the	PREP	[IN, DT]	2
dump sentences\A-48_11_.txt	fatigue	stress	, or	LIST	[,, CC]	2
dump sentences\V-8_29_.txt	colonoscopy	green tea	, the added	AND-CONJ	[,, DT, VBN]	2
dump sentences\T-115_6_.txt	pills	placebo effect	, or the	AND-CONJ	[,, CC, DT]	2
dump sentences\V-1073_20_.txt	meat	plant	-eaters versus	CC	[CC]	1
dump sentences\V-753_9_.txt	almonds	diets	added to their	VP	[VBD, TO, PRP$]	1
dump sentences\V-426_2_.txt	nutrition	can	, you	LIST	[,, PRP]	2
dump sentences\T-920_1_.txt	migraines	menstrual pain	,	LIST	[,]	1
dump sentences\A-206_0_.txt	estrogens	dairy	,	LIST	[,]	1
dump sentences\V-1248_9_.txt	bargain	superfood	to go with	PREP	[TO, VB, IN]	1
dump sentences\T-1326_6_.txt	avocados	raw	,	LIST	[,]	1
dump sentences\A-226_4_.txt	peaches	dessert	for	PREP	[IN]	2
dump sentences\V-163_21_.txt	gut bacteria	inflammatory bowel diseases	, such as	AND-CONJ	[,, JJ, IN]	5
dump sentences\V-512_26_.txt	green tea	hibiscus	, or	LIST	[,, CC]	2
dump sentences\T-1424_5_.txt	viruses	manure	due to	ADJ	[JJ, TO]	1
dump sentences\T-1580_16_.txt	white meat	colon cancer	for	PREP	[IN]	2
dump sentences\V-225_0_.txt	can	allergic reactions	reduce	VP	[VB]	1
dump sentences\V-108_22_.txt	dried plums	apples	versus	CC	[CC]	2
dump sentences\V-1269_22_.txt	can	infantile	cause	INFLUENCE	[VB]	1
dump sentences\T-1225_5_.txt	dioxins	dairy	to be	PREP	[TO, VB]	1
dump sentences\V-641_13_.txt	mushrooms	vitamin	to	PREP	[TO]	1
dump sentences\V-290_21_.txt	heart disease	kidney disease	,	LIST	[,]	7
dump sentences\V-918_2_.txt	fish	beef	,	LIST	[,]	2
dump sentences\V-6_24_.txt	can	pork	do with	VP	[VB, IN]	2
dump sentences\A-159_12_.txt	walnuts	meat	replaced	VP	[VBD]	1
dump sentences\V-859_12_.txt	leukemia	prostate cancer	,	LIST	[,]	3
dump sentences\V-659_14_.txt	blood	can	, it	LIST	[,, PRP]	1
dump sentences\A-478_10_.txt	muscles	genetic manipulation	through	PREP	[IN]	2
dump sentences\A-243_18_.txt	inflammatory bowel diseases	ulcerative colitis	such as	IS-A	[JJ, IN]	7
dump sentences\V-650_9_.txt	creatine	sports	by	PREP	[IN]	1
dump sentences\V-1124_13_.txt	soup	cancer	of	PREP	[IN]	1
dump sentences\V-300_8_.txt	lentils	raw	,	LIST	[,]	1
dump sentences\V-16_267_.txt	can	hypertension	see	VP	[VB]	1
dump sentences\V-1101_4_.txt	peppermint	rooibos	,	LIST	[,]	1
dump sentences\A-267_31_.txt	disease	can	, but we	AND-CONJ	[,, CC, PRP]	1
dump sentences\A-230_3_.txt	nuts	phytates	to get rid of the	PREP	[TO, VB, JJ, IN, DT]	1
dump sentences\A-421_0_.txt	cholesterol	dietary	 with	PREP	[IN]	1
dump sentences\A-106_25_.txt	gluten	bread	packed	VP	[VBD]	1
dump sentences\V-19_22_.txt	marjoram	can	,	LIST	[,]	1
dump sentences\A-408_0_.txt	live	over	to be	PREP	[TO, VB]	2
dump sentences\T-1175_28_.txt	breakfasts	antioxidants	lack	VP	[VBP]	1
dump sentences\A-53_22_.txt	plant foods	whole grains	, lots of	AND-CONJ	[,, NNS, IN]	2
dump sentences\V-75_2_.txt	leukemia	leading	, the	LIST	[,, DT]	1
dump sentences\V-271_26_.txt	can	brain	cause your	INFLUENCE	[VB, PRP$]	1
dump sentences\V-1119_1_.txt	heart attack	plaque	to dissolve the	PREP	[TO, VB, DT]	1
dump sentences\T-1535_5_.txt	protein	cancer	triggers the release of the	VP	[VBZ, DT, NN, IN, DT]	1
dump sentences\A-429_6_.txt	kiwi fruit	tegaserod	to	PREP	[TO]	2
dump sentences\T-756_8_.txt	spices	fruit	,	LIST	[,]	2
dump sentences\A-117_6_.txt	infection	death	was a	VP	[VBD, DT]	1
dump sentences\T-1208_42_.txt	pills	folic acid	,	LIST	[,]	1
dump sentences\V-10_25_.txt	aspartame	formaldehyde	to	PREP	[TO]	1
dump sentences\A-292_5_.txt	patent	melatonin	to use	PREP	[TO, VB]	2
dump sentences\V-202_3_.txt	meats	eggs	,	LIST	[,]	50
dump sentences\T-1982_2_.txt	heavy metal	mercury	,	LIST	[,]	1
dump sentences\V-1108_5_.txt	headaches	vomiting	,	LIST	[,]	1
dump sentences\T-120_10_.txt	tomato juice	turmeric	,	LIST	[,]	1
dump sentences\T-565_8_.txt	hydration	cold	,	LIST	[,]	1
dump sentences\V-1000_21_.txt	saffron	diet	to our	PREP	[TO, PRP$]	1
dump sentences\A-313_2_.txt	lavender	massage	, the	LIST	[,, DT]	1
dump sentences\V-6_24_.txt	prepared	cheese	-	-COMPOUND	[]	1
dump sentences\A-105_0_.txt	fatigue	depression	,	LIST	[,]	2
dump sentences\V-241_16_.txt	vegetarian	organic	,	LIST	[,]	1
dump sentences\V-1264_1_.txt	smell	urine	like	IS-A	[IN]	1
dump sentences\V-300_8_.txt	pasta	can	, you	LIST	[,, PRP]	1
dump sentences\V-24_11_.txt	flax	soy food	, but	LIST	[,, CC]	2
dump sentences\T-916_8_.txt	risk	hiatal hernia	for	PREP	[IN]	2
dump sentences\V-183_17_.txt	lactose	milk	,	LIST	[,]	1
dump sentences\V-463_10_.txt	lead	dairy	was	IS-A	[VBD]	2
dump sentences\V-184_10_.txt	can	nitric oxide	circulate throughout the body to create	VP	[VB, IN, DT, NN, TO, VB]	1
dump sentences\T-1037_16_.txt	can	nitric oxide	help provide	VP	[VB, VB]	1
dump sentences\T-1326_1_.txt	water	cooking	,	LIST	[,]	1
dump sentences\A-268_9_.txt	penis cancer	risks	to the	PREP	[TO, DT]	4
dump sentences\A-422_0_.txt	avocado oil	hazelnut oil	,	LIST	[,]	3
dump sentences\T-401_4_.txt	diet	weight loss	for	PREP	[IN]	2
dump sentences\V-879_2_.txt	beets	potatoes	,	LIST	[,]	1
dump sentences\A-312_1_.txt	treatment	migraine headaches	of	PREP	[IN]	5
dump sentences\T-1346_2_.txt	risk	abdominal fat	of 	PREP	[IN]	1
dump sentences\V-760_10_.txt	walnuts	salami	with the	PREP	[IN, DT]	2
dump sentences\V-153_11_.txt	chronic diseases	vegetable	, but each	AND-CONJ	[,, CC, DT]	2
dump sentences\A-384_3_.txt	headaches	hypertension	,	LIST	[,]	2
dump sentences\T-147_9_.txt	symptoms	osteoarthritis	of	PREP	[IN]	1
dump sentences\V-368_5_.txt	who	cancer	got	VP	[VBD]	2
dump sentences\V-403_8_.txt	split peas	cholesterol	cut	VP	[VBD]	2
dump sentences\V-1227_5_.txt	cervical cancer	cancer	, a	LIST	[,, DT]	1
dump sentences\V-789_7_.txt	phytochemicals	rosmarinic acid	, like	LIST	[,, IN]	1
dump sentences\A-478_4_.txt	cumin	thyme	,	LIST	[,]	1
dump sentences\T-291_3_.txt	infected	toxoplasma	with	PREP	[IN]	1
dump sentences\T-1115_7_.txt	gooseberries	turmeric	,	LIST	[,]	2
dump sentences\A-360_14_.txt	mushrooms	vitamin	is	IS-A	[VBZ]	1
dump sentences\A-57_6_.txt	can	cholesterol	raise	VP	[VB]	3
dump sentences\V-1281_9_.txt	walnuts	plant	,	LIST	[,]	2
dump sentences\T-1573_11_.txt	raw	bell peppers	is	IS-A	[VBZ]	1
dump sentences\T-502_4_.txt	cholesterol	blood pressure	, reduce	LIST	[,, VB]	2
dump sentences\V-1105_3_.txt	supplements	brain	had the	VP	[VBD, DT]	1
dump sentences\A-289_10_.txt	who	vitamin	got the	VP	[VBD, DT]	2
dump sentences\V-155_15_.txt	calories	almonds	worth of	PREP	[IN, IN]	1
dump sentences\V-212_9_.txt	kids	die	to	PREP	[TO]	1
dump sentences\T-1204_9_.txt	fiber	produce	,	LIST	[,]	1
dump sentences\T-262_1_.txt	plants	can	, they	LIST	[,, PRP]	1
dump sentences\V-8_2_.txt	tea	antioxidant	boost the	VP	[VB, DT]	1
dump sentences\T-1137_5_.txt	milk	dairy	, suggest that	AND-CONJ	[,, VBP, IN]	1
dump sentences\V-177_0_.txt	kidneys	arteries	,	LIST	[,]	1
dump sentences\V-765_11_.txt	serotonin	neurotransmitter	as a	PREP	[IN, DT]	1
dump sentences\V-1219_7_.txt	raw	organic	, pure,	LIST	[,, JJ, ,]	1
dump sentences\A-205_13_.txt	animal fats	salt	,	LIST	[,]	5
dump sentences\V-101_304_.txt	vegetarians	meat	,	LIST	[,]	1
dump sentences\V-872_7_.txt	risk	nitrites	of	PREP	[IN]	1
dump sentences\V-203_20_.txt	animal foods	protein	like	IS-A	[IN]	1
dump sentences\V-1193_2_.txt	produced	fungus	by a	PREP	[IN, DT]	1
dump sentences\V-990_17_.txt	celery	green onions	,	LIST	[,]	4
dump sentences\T-1814_0_.txt	antioxidants	tea	,	LIST	[,]	2
dump sentences\V-907_0_.txt	can	cancer cell growth	block	VP	[VB]	2
dump sentences\V-529_14_.txt	sprouts	kale	,	LIST	[,]	3
dump sentences\V-80_3_.txt	diet	nutrition	or	AND-CONJ	[CC]	1
dump sentences\T-1495_3_.txt	tumor	can	caused by HPV, which	INFLUENCE	[VBN, IN, NN, ,, WDT]	1
dump sentences\V-457_1_.txt	cancer	drug	, the	LIST	[,, DT]	1
dump sentences\V-469_10_.txt	cervical cancer	prostate cancer	,	LIST	[,]	36
dump sentences\T-1951_4_.txt	fertility	saturated fat	associated with	VP	[VBN, IN]	1
dump sentences\A-226_6_.txt	watermelon	dessert	for	PREP	[IN]	1
dump sentences\A-179_17_.txt	who	statin	take a	VP	[VBP, DT]	2
dump sentences\V-893_21_.txt	fat	carbs	to	PREP	[TO]	1
dump sentences\T-120_10_.txt	rooibos tea	cherries	,	LIST	[,]	1
dump sentences\T-1658_9_.txt	diabetes	cardiovascular disease	,	LIST	[,]	6
dump sentences\V-16_14_.txt	heart disease	leading	was the	VP	[VBD, DT]	3
dump sentences\V-513_7_.txt	blueberries	breakfast	for	PREP	[IN]	3
dump sentences\V-610_27_.txt	supplements	lecithin	, or	LIST	[,, CC]	1
dump sentences\T-45_1_.txt	cancer	heartburn	,	LIST	[,]	1
dump sentences\T-1406_2_.txt	dietary guidelines	beans	highlight	VP	[VBP]	1
dump sentences\V-106_3_.txt	can	cancer growth	double the	VP	[VB, DT]	2
dump sentences\V-167_18_.txt	can	plant-based diet	see if a	VP	[VB, IN, DT]	4
dump sentences\V-941_7_.txt	cranberry	pomegranate	,	LIST	[,]	1
dump sentences\V-457_2_.txt	disease	asthma	,	LIST	[,]	2
dump sentences\T-1391_6_.txt	arsenic	chickens	to	PREP	[TO]	5
dump sentences\T-606_0_.txt	strokes	multiple sclerosis	,	LIST	[,]	1
dump sentences\T-505_7_.txt	plants	constipation	,	LIST	[,]	1
dump sentences\V-377_0_.txt	fruits	blueberries	such as	IS-A	[JJ, IN]	2
dump sentences\V-888_6_.txt	infants	vegans	, toddlers,	LIST	[,, NNS, ,]	1
dump sentences\V-1097_17_.txt	garlic	greens	,	LIST	[,]	3
dump sentences\V-67_8_.txt	food industry	salt	adds	VP	[VBZ]	1
dump sentences\A-345_12_.txt	respiratory exchange	carb	,	LIST	[,]	1
dump sentences\V-1095_18_.txt	cauliflower	carrots	,	LIST	[,]	1
dump sentences\V-14_136_.txt	stroke	can	-	-COMPOUND	[]	1
dump sentences\V-337_22_.txt	heart disease	cancer	or	AND-CONJ	[CC]	4
dump sentences\V-637_26_.txt	cheese	powdered sugar	,	LIST	[,]	2
dump sentences\V-43_20_.txt	can	diet soda	of	PREP	[IN]	15
dump sentences\V-130_6_.txt	drugs	treat	to	PREP	[TO]	6
dump sentences\T-5_0_.txt	hiatal hernia	varicose veins	,	LIST	[,]	4
dump sentences\V-1082_3_.txt	flax oil	kiwi	,	LIST	[,]	1
dump sentences\V-1035_7_.txt	fat	vegans	.What surprised the researchers was that the	VP	[VBD, DT, NNS, VBD, IN, DT]	1
dump sentences\A-475_2_.txt	duck	goose	or	AND-CONJ	[CC]	1
dump sentences\V-22_19_.txt	mother	child	-	-COMPOUND	[]	1
dump sentences\A-332_32_.txt	women	painful	with	PREP	[IN]	2
dump sentences\A-268_22_.txt	down	asbestos	is that	VP	[VBZ, IN]	1
dump sentences\V-152_1_.txt	who	gold	serve as the	VP	[VBP, IN, DT]	1
dump sentences\A-410_27_.txt	diet	exercise	vs.	CC	[CC]	1
dump sentences\A-115_9_.txt	cabbage	beets	,	LIST	[,]	1
dump sentences\T-742_8_.txt	flax seeds	veggie chicken	,	LIST	[,]	1
dump sentences\V-1062_13_.txt	tea	soy milk	are suppressed by	VP	[VBP, VBN, IN]	2
dump sentences\A-156_27_.txt	production	allergy	of	PREP	[IN]	1
dump sentences\V-22_18_.txt	milk	sugar	,	LIST	[,]	1
dump sentences\T-1699_7_.txt	meat	cadmium	have higher levels of	VP	[VBP, JJR, NNS, IN]	2
dump sentences\T-929_2_.txt	heterocyclic amines	muscles	, but	LIST	[,, CC]	1
dump sentences\V-472_11_.txt	nuts	over	, or	LIST	[,, CC]	1
dump sentences\V-538_12_.txt	can	death	freeze the little suckers to	VP	[VB, DT, JJ, NNS, TO]	1
dump sentences\V-96_5_.txt	can	prostate cancer	suppress the growth of	VP	[VB, DT, NN, IN]	3
dump sentences\V-987_12_.txt	period	vegetarians	, the	LIST	[,, DT]	1
dump sentences\T-1037_4_.txt	production	apple juice	,	LIST	[,]	2
dump sentences\V-972_6_.txt	hypertension	osteoporosis	,	LIST	[,]	1
dump sentences\V-671_14_.txt	cannibalism	plant-based diet	, or a	AND-CONJ	[,, CC, DT]	3
dump sentences\V-848_9_.txt	obesity	leading	,	LIST	[,]	1
dump sentences\T-935_6_.txt	fiber	potassium	,	LIST	[,]	1
dump sentences\V-654_4_.txt	chronic pain	fatigue	,	LIST	[,]	3
dump sentences\V-266_22_.txt	healthy diet	plant-based diet	, a	LIST	[,, DT]	7
dump sentences\A-309_0_.txt	bacteria	bladder infection	cause a	INFLUENCE	[VBP, DT]	4
dump sentences\T-1565_7_.txt	radiation	prostate cancer	, to reduce	AND-CONJ	[,, TO, VB]	2
dump sentences\V-1048_6_.txt	uterine cancer	breast cancer	,	LIST	[,]	5
dump sentences\V-644_11_.txt	fruit	juice	is as bad as	VP	[VBZ, IN, JJ, IN]	1
dump sentences\A-149_25_.txt	beans	fruit	are	VP	[VBP]	1
dump sentences\V-1167_4_.txt	salad	fat	are	VP	[VBP]	1
dump sentences\V-1251_15_.txt	salt	potato chips	to stick to	PREP	[TO, VB, TO]	2
dump sentences\V-123_12_.txt	inflammatory diseases	colon cancer	, or	LIST	[,, CC]	6
dump sentences\V-866_14_.txt	root	cancer	of	PREP	[IN]	1
dump sentences\T-1464_2_.txt	saturated fat	trans fats	,	LIST	[,]	8
dump sentences\V-413_8_.txt	eggplant	carrots	,	LIST	[,]	1
dump sentences\V-1020_5_.txt	vinegar	down	slows	VP	[VBZ]	1
dump sentences\T-1246_9_.txt	longevity	legumes	are	VP	[VBP]	1
dump sentences\V-671_15_.txt	risk	veganism	associated with	VP	[VBN, IN]	1
dump sentences\A-461_10_.txt	exercise	age	,	LIST	[,]	1
dump sentences\V-101_335_.txt	cigarettes	water	are just as pure as the	VP	[VBP, RB, IN, JJ, IN, DT]	1
dump sentences\V-14_161_.txt	who	vegetarian	eat	VP	[VBP]	4
dump sentences\V-146_8_.txt	red cabbage	fry	to your stir	PREP	[TO, PRP$, VB]	2
dump sentences\V-16_32_.txt	side effects	memory	such as	IS-A	[JJ, IN]	1
dump sentences\V-866_13_.txt	therapies	antiangiogenesis	like	IS-A	[IN]	1
dump sentences\T-858_2_.txt	diabetes	fruit juice	, whereas	LIST	[,, IN]	4
dump sentences\T-1891_0_.txt	medicine	down	go	VP	[VB]	1
dump sentences\T-761_4_.txt	mortality	risk	, the	LIST	[,, DT]	1
dump sentences\A-228_1_.txt	chronic diseases	diabetes	, what about	AND-CONJ	[,, WP, IN]	2
dump sentences\V-1129_1_.txt	beef	milk	,	LIST	[,]	1
dump sentences\V-412_18_.txt	chemicals	chlorhexidine	like	IS-A	[IN]	2
dump sentences\T-1725_12_.txt	cancers	skin cancer	such as	IS-A	[JJ, IN]	2
dump sentences\V-1146_0_.txt	supplements	fish oil	, like	LIST	[,, IN]	2
dump sentences\V-1088_8_.txt	artichokes	celery root	,	LIST	[,]	2
dump sentences\T-499_6_.txt	colon	ammonia	,	LIST	[,]	3
dump sentences\A-266_45_.txt	cancers	blood	of their	PREP	[IN, PRP$]	1
dump sentences\T-158_3_.txt	tranquilizers	antacids	,	LIST	[,]	4
dump sentences\A-197_25_.txt	food industry	over	holds sway	VP	[VBZ, VB]	1
dump sentences\V-281_17_.txt	drug	ginger	or	AND-CONJ	[CC]	1
dump sentences\V-297_30_.txt	meat	chemicals	, because the	AND-CONJ	[,, IN, DT]	1
dump sentences\A-281_28_.txt	vegetables	phytonutrients	have	VP	[VBP]	1
dump sentences\A-110_41_.txt	cruciferous vegetables	enzyme	packed with the	VP	[VBN, IN, DT]	4
dump sentences\V-117_6_.txt	produced	skin	by our	PREP	[IN, PRP$]	1
dump sentences\V-1015_29_.txt	kingdom	meat	while	PREP	[IN]	1
dump sentences\V-403_11_.txt	diet	saturated fat	with	PREP	[IN]	1
dump sentences\V-297_32_.txt	fish	chicken	or	AND-CONJ	[CC]	1
dump sentences\V-619_8_.txt	sesame seeds	nuts	,	LIST	[,]	7
dump sentences\A-128_22_.txt	tobacco	burned	is	IS-A	[VBZ]	2
dump sentences\V-315_5_.txt	who	whole wheat	 eat	VP	[VBP]	2
dump sentences\V-48_18_.txt	aspirin	prevent	to	PREP	[TO]	1
dump sentences\V-600_2_.txt	inflammatory diseases	allergies	,	LIST	[,]	2
dump sentences\V-918_2_.txt	beef	poultry	,	LIST	[,]	1
dump sentences\A-219_24_.txt	calcium	iron supplements	or	AND-CONJ	[CC]	2
dump sentences\V-602_7_.txt	toxicity	treatment	of the	PREP	[IN, DT]	2
dump sentences\V-146_1_.txt	fiber	white	as	PREP	[IN]	1
dump sentences\A-441_19_.txt	bluefish	mackerel	,	LIST	[,]	2
dump sentences\A-110_6_.txt	sulforaphane	chemical	is like a	VP	[VBZ, IN, DT]	1
dump sentences\V-472_6_.txt	nuts	fat	are so filled with	VP	[VBP, RB, VBN, IN]	1
dump sentences\V-843_7_.txt	heart disease	diseases	,	LIST	[,]	1
dump sentences\A-20_8_.txt	olive oil	wine	,	LIST	[,]	1
dump sentences\V-790_1_.txt	heart disease	diarrhea	,	LIST	[,]	2
dump sentences\T-867_6_.txt	leafy vegetables	plant-based	are the best source of	VP	[VBP, DT, JJS, NN, IN]	5
dump sentences\V-652_1_.txt	carcinogen	can	, PhIP,	LIST	[,, NN, ,]	1
dump sentences\V-669_7_.txt	organs	kidney	like the	PREP	[IN, DT]	1
dump sentences\T-1602_1_.txt	grains	phytonutrients	have their	VP	[VBP, PRP$]	1
dump sentences\V-13_35_.txt	cholesterol	animal protein	, or	LIST	[,, CC]	2
dump sentences\V-620_10_.txt	plant foods	vegetables	, such as	AND-CONJ	[,, JJ, IN]	1
dump sentences\T-1653_1_.txt	who	seafood	eat a lot of	VP	[VBP, DT, NN, IN]	1
dump sentences\V-300_8_.txt	digestion	can	so it	PREP	[IN, PRP]	1
dump sentences\V-1015_22_.txt	plant foods	animal foods	versus	CC	[CC]	1
dump sentences\T-301_9_.txt	garlic	onions	,	LIST	[,]	7
dump sentences\T-751_3_.txt	symptoms	depression	of	PREP	[IN]	9
dump sentences\V-670_6_.txt	inflammatory response	endothelium	at the	PREP	[IN, DT]	1
dump sentences\V-248_11_.txt	can	enzyme	drop that	VP	[VB, IN]	1
dump sentences\T-1326_6_.txt	meat	arachidonic acid	due to	ADJ	[JJ, TO]	1
dump sentences\V-418_18_.txt	drug	acarbose	,	LIST	[,]	1
dump sentences\V-265_21_.txt	diets	diverticulosis	would have low rates of	VP	[MD, VB, JJ, NNS, IN]	1
dump sentences\V-171_41_.txt	drug	colchicine	,	LIST	[,]	1
dump sentences\T-120_10_.txt	chai tea	chamomile tea	,	LIST	[,]	9
dump sentences\A-240_10_.txt	blood	fats	,	LIST	[,]	2
dump sentences\A-195_48_.txt	viruses	white	, both the	AND-CONJ	[,, CC, DT]	1
dump sentences\A-469_49_.txt	digestion	sulfur	of	PREP	[IN]	1
dump sentences\T-1445_0_.txt	plant foods	beans	such as	IS-A	[JJ, IN]	1
dump sentences\V-387_1_.txt	canned beans	sprouting	, but	LIST	[,, CC]	2
dump sentences\V-183_9_.txt	fennel	drug	worked just as well as the	VP	[VBD, RB, RB, RB, IN, DT]	1
dump sentences\V-123_12_.txt	can	over	take	VP	[VB]	1
dump sentences\V-268_6_.txt	can	side effects	cause	INFLUENCE	[VB]	2
dump sentences\V-241_17_.txt	air pollution	climate change	,	LIST	[,]	2
dump sentences\T-1463_8_.txt	nuts	plant-based diets	,	LIST	[,]	3
dump sentences\A-475_2_.txt	liver	duck	of a	PREP	[IN, DT]	1
dump sentences\T-1573_2_.txt	chemotherapy	cancer	for	PREP	[IN]	1
dump sentences\T-170_14_.txt	potassium	can	, which	LIST	[,, WDT]	1
dump sentences\T-1535_2_.txt	aging	enzyme	via the	PREP	[IN, DT]	1
dump sentences\V-13_134_.txt	can	plant-based diet	be reversed with a	VP	[VB, VBN, IN, DT]	4
dump sentences\V-339_18_.txt	who	over	 started out	VP	[VBD, RP]	1
dump sentences\T-568_1_.txt	supplements	spirulina	,	LIST	[,]	2
dump sentences\V-607_1_.txt	watered	down	-	-COMPOUND	[]	1
dump sentences\T-1424_10_.txt	women	pesticides	have	VP	[VBP]	1
dump sentences\V-1023_9_.txt	who	licorice	ate a lot of	VP	[VBD, DT, NN, IN]	1
dump sentences\T-538_0_.txt	bok choy	broccoli	,	LIST	[,]	1
dump sentences\A-28_1_.txt	abdominal obesity	stress	,	LIST	[,]	4
dump sentences\V-243_17_.txt	hungry	oatmeal	after the	PREP	[IN, DT]	1
dump sentences\V-249_9_.txt	diet	living	,	LIST	[,]	1
dump sentences\V-824_2_.txt	risk	infants	of	PREP	[IN]	1
dump sentences\T-730_10_.txt	can	children	set	VP	[VB]	1
dump sentences\A-425_18_.txt	plant foods	carbohydrates	, though, the	AND-CONJ	[,, RB, ,, DT]	2
dump sentences\V-645_10_.txt	mouth	dentist	, your	LIST	[,, PRP$]	1
dump sentences\A-296_11_.txt	women	breast cancer	cut their odds of	VP	[VBD, PRP$, NNS, IN]	1
dump sentences\V-635_17_.txt	berries	cigarettes	to their	PREP	[TO, PRP$]	2
dump sentences\T-770_8_.txt	salt	corn syrup	,	LIST	[,]	2
dump sentences\V-765_9_.txt	dopamine	serotonin	,	LIST	[,]	2
dump sentences\T-1736_2_.txt	broccoli sprouts	sulforaphane	releases	VP	[VBZ]	2
dump sentences\A-388_22_.txt	can	prostate cancer	do to	VP	[VB, TO]	4
dump sentences\A-258_1_.txt	apples	pears	or	AND-CONJ	[CC]	2
dump sentences\V-875_7_.txt	nitrosamines	cancers	are what cause the	VP	[VBP, WP, VB, DT]	1
dump sentences\V-474_6_.txt	antioxidants	carcinogen	, or	LIST	[,, CC]	1
dump sentences\A-12_19_.txt	findings	whole grains	of a protective role of	PREP	[IN, DT, JJ, NN, IN]	2
dump sentences\V-419_14_.txt	beans	can	,	LIST	[,]	5
dump sentences\T-112_1_.txt	inflammation	glaucoma	,	LIST	[,]	1
dump sentences\V-379_18_.txt	risk	animal fat	, but which	AND-CONJ	[,, CC, WDT]	1
dump sentences\V-13_35_.txt	animal fat	cholesterol	,	LIST	[,]	17
dump sentences\V-85_13_.txt	short-chain fatty acids	produced	, which are	AND-CONJ	[,, WDT, VBP]	1
dump sentences\V-578_8_.txt	plants	viral diseases	have to do with	VP	[VBP, TO, VB, IN]	1
dump sentences\T-343_2_.txt	bioavailability	cadmium	of	PREP	[IN]	1
dump sentences\V-1301_18_.txt	plant foods	risk	could cut our	VP	[MD, VB, PRP$]	1
